index,raw_response
1880,"NO — Materials/engineering study using calcium fluoride as a component in glass-ceramic production (no animal subjects, no exposure-related neurotoxicity outcomes reported)."
1881,"NO — This is a review about cobalt and its biological applications (mentioning cobalt compounds), not a study of fluoride/analogues, neurotoxic outcomes, or an animal experiment."
1882,"NO — this rat hippocampal slice study tests oleamide and cannabinoids on LTP, not fluoride or any fluoride analogue."
1883,NO — This is a porcine study of myocardial beta-adrenergic receptor desensitization after brain death (cardiac outcomes); it does not involve exposure to fluoride or its analogues nor report neurotoxicity outcomes.
1884,"YES — Animal (frog muscle) study exposing tissue to methanesulphonyl fluoride (a sulfonyl fluoride cholinesterase inhibitor) and measuring end-plate currents, a neurophysiological outcome relevant to neurotoxicity."
1885,"NO — Animal study of fluoride-coated Mg-Ca alloy implants assessing biodegradation and local biocompatibility in mice, but it does not report any neurotoxicity outcomes."
1886,"NO — This is a human pharmacokinetic study measuring brain levels of the fluorinated drug dexfenfluramine in 12 women, not an animal study and it does not report neurotoxicity outcomes."
1887,"YES — Reports chronic administration of sodium fluoride (with aluminum) and describes vascular lesions and implications for dementia (neurotoxic outcomes), consistent with an animal experimental study (species unspecified)."
1888,"NO — Animal (rat) study of 2‑fluoro‑2‑deoxy‑D‑glucose metabolism using NMR, but it reports metabolic/biochemical outcomes rather than any neurotoxicity-related measures."
1889,"NO — although an animal study of fluoride exposure in rats, the reported outcomes are bone fluoride content and cortical bone microhardness, not measures of neurotoxicity."
1890,"YES — Experimental animal study in rabbits exposed to sodium fluoride (5–50 mg/kg/day) reporting alterations in brain lipid measures (total lipids, phospholipids, triglycerides, cholesterol, free fatty acids), i.e., neurotoxicity-related outcomes."
1891,YES — Animal study in rats of chronic fluoride exposure (10–50 mg/L) reporting neuronal outcomes (mitochondrial fragmentation and altered Mfn1 expression in cortical neurons) indicative of neurotoxicity.
1892,NO — This is a developmental study of adenyl cyclase in various rat tissues and does not involve exposure to fluoride or report neurotoxicity outcomes.
1893,"NO — Although an animal study that includes fluoride as an Al ligand, the paper reports only aluminum absorption/pharmacokinetic outcomes (not any measures of neurotoxicity), so it does not meet the neurotoxicity outcome criterion."
1894,NO — This is an enzymatic purification/characterisation study of rat kidney catechol-O-methyltransferase and does not involve fluoride (or its analogues) exposure nor report neurotoxicity outcomes.
1895,"NO — This is an in vitro biochemical study of fluorinated/hydrogenated nanoparticles on Aβ peptide fibrillogenesis (CD/TEM), not an animal study reporting neurotoxic outcomes."
1896,"NO — This is an organosilicon chemistry study of pentacoordinate disilanes (one with a fluorine substituent) reporting synthesis/structure/reactivity, not an animal study and it does not report any neurotoxicity outcomes."
1897,"NO — This is an in vitro pharmacology study of synthetic 3‑fluoro‑myo‑inositol analogues using pig cerebellar membranes and SH‑SY5Y cells to assess IP3 receptor binding/Ca2+ mobilization, not an in vivo animal neurotoxicity study."
1898,"YES — Rat primary retinal cultures (animal-derived cells) were exposed to perfluorohexyloctane (a perfluorinated analogue) and showed neurotoxic outcomes (increased apoptosis and loss of neurites), though the work is in vitro rather than an in vivo animal study."
1899,"YES — Rat study exposing animals to fluorine (and aluminum) in drinking water and measuring fluorine concentrations in CNS regions (cerebellum, cortex, hippocampus), an outcome relevant to neurotoxicity."
1900,"NO — Animal study of a fluorinated drug (fluphenazine) reporting noninvasive F-19 NMR detection and brain concentrations, but it does not report any neurotoxicity-related outcomes."
1901,NO — This is a biochemical purification study of an endothelin-1–degrading peptidase from rat kidney and does not involve fluoride (or analogues) exposure nor report any neurotoxicity outcomes.
1902,"NO — This is a chemistry/materials study of chromium–fluoride molecular clusters and their magnetic/inelastic neutron scattering properties, not an animal study and it reports no neurotoxicity outcomes."
1903,"NO — although it involves fluoride exposure, the study examines desensitization of gonadotropin-sensitive adenylate cyclase in bovine luteal cells (an endocrine/reproductive cell outcome, likely in vitro), not an animal neurotoxicity outcome."
1904,"NO — This is a methods paper assaying anandamide amidase in rat brain microsomes and only tests a sulfonyl fluoride inhibitor in vitro, not an in vivo animal fluoride exposure study nor reporting any neurotoxicity outcomes."
1905,NO — This is an in vitro study of rat adipocytes examining glycerol production after fluoride exposure (not an in vivo animal study) and it does not report any neurotoxicity outcomes.
1906,"YES — Primary rat cortical astrocyte cultures were exposed to sodium fluoride (20 mM) and astrocyte glutamate uptake, a neurofunctional outcome relevant to neurotoxicity, was measured."
1907,"YES — Animal study (bullfrog paravertebral sympathetic ganglia) that exposed tissue to fluoride (2–5 mM) and measured neuronal electrophysiological responses (adrenaline-induced hyperpolarization) and cAMP levels, outcomes relevant to neurotoxicity."
1908,"NO — investigates sodium fluoride effects on muscle cell contraction and calcium mobilization (cellular physiology), not reporting neurotoxicity outcomes and appears to be a cell-based rather than an animal study."
1909,NO — This is an in vitro neuronal culture study of micropatterned surfaces (not an animal study) and does not investigate systemic exposure to fluoride or its analogues nor neurotoxicity outcomes.
1910,"YES — Isolated neurons from mollusks (animal study) were exposed to intracellular fluoride, which specifically blocked calcium currents, reporting neurophysiological (ion-channel) outcomes relevant to neurotoxicity."
1911,NO — This is an in vitro study using HeLa cells and primary human fibroblasts (aluminum fluoride used as a G-protein activator) and does not report animal data or neurotoxicity outcomes.
1912,NO — This is a biochemical enzymology study of fluoroacetate defluorination in mouse liver cytosol and does not report any in vivo neurotoxicity outcomes or neurobehavioral measures.
1913,"NO — This is an animal study of polyvinylidene fluoride sutures assessing biocompatibility/biostability in dogs, not any neurotoxicity outcome, so it does not meet the outcome criterion."
1914,"NO — This is an animal neurotoxicity study in chickens but investigates organophosphate (phenyl saligenin phosphate) and lasalocid exposures, not fluoride or its analogues."
1915,YES — Rat study of cinnarizine and its fluorinated derivative flunarizine (a fluorine-containing analogue) reporting striatal pharmacokinetics and D2-receptor binding related to parkinsonism/neurotoxicity.
1916,NO — This is an in vitro materials/biochemistry study of fluorinated core-shell nanoparticles and insulin fibrillation (no fluoride exposure in animals and no neurotoxicity outcomes reported).
1917,NO — Materials-chemistry study synthesizing and characterizing a fluorinated waterborne polyurethane; no animal experiments or neurotoxicity outcomes reported.
1918,"NO — Although the study uses rabbit kidney slices and mentions F- effects on renal PAH transport, it reports renal transport physiology rather than any neurotoxicity outcomes."
1919,"NO — although this is an animal study of fluorinated anesthetic exposure (isoflurane/desflurane), the outcomes reported are renal (ceramide accumulation/tubule injury) rather than any neurotoxicity measures, so it does not meet the inclusion criteria."
1920,"NO — Although the mouse study mentions NaF effects on adenylate cyclase, it reports biochemical measures in parotid glands (cyclic AMP metabolism) rather than any neurotoxicity outcomes."
1921,NO — This study investigates ATPγS effects in isolated rat synaptosomes (with sodium fluoride mentioned only as a control reagent) and does not evaluate fluoride or fluoride-analogue exposure as a neurotoxicity outcome in animals.
1922,"NO — The study examines motor end plate changes after acetylcholinesterase inhibition in rats, not exposure to fluoride or its analogues, so it does not meet the exposure criterion."
1923,NO — This is an environmental/geochemical study of high-fluoride groundwater and does not involve animal experiments or report any neurotoxicity outcomes.
1924,NO — This is a biochemical study of esterase variation in herring (animal) with no exposure to fluoride or its analogues and no neurotoxicity outcomes reported.
1925,NO — this is an in vitro biomaterials study (SBF immersion of titanium discs) assessing calcium phosphate formation (one surface was fluoridated) and does not involve animals nor report any neurotoxicity outcomes.
1926,"NO — Although fluoride was used as a modulator, this is an animal (bovine) sperm phosphorylation study focused on reproductive/cellular regulation, not any neurotoxicity outcome."
1927,"NO — although fluorinated retinal analogs are used, this is an in vitro/biochemical study of visual pigment pKa (not an animal exposure study assessing neurotoxicity outcomes)."
1928,"YES — The title reports acute fluoride intoxication causing fibrillary skeletal muscle twitching (a neuro/neuromuscular toxicity outcome), though the record does not specify whether the study was conducted in animals."
1929,"YES — The title studies fluorine-substituted dopamine compounds (a fluorine-containing exposure) but it is unclear whether it is an animal study or reports neurotoxicity outcomes, since it appears focused on adrenergic/vascular pharmacology."
1930,"YES — Animal study in rats exposed to sodium fluoride (12 mg/kg SC for 12 weeks) reporting morphological and functional changes in the hypothalamo–hypophyseal neurosecretory system, a neurotoxic outcome."
1931,NO — This is a geological study of fluorine in magmas/minerals with no animal experiments and no neurotoxicity outcomes reported.
1932,"YES — Title alone provides no information on whether the paper examines fluoride (or analogues), neurotoxic outcomes, or animal experiments, so the record is unclear and requires full-text review."
1933,YES — The study used sodium fluoride (10 mM) in rabbit carotid body preparations and reports neurochemical and neurophysiological outcomes (adenylate cyclase activity and chemoreceptor discharge) in an animal model.
1934,NO — This is a biochemical study of melatonin receptor modification in chicken brain using protein-modifying reagents (not fluoride or its analogues) and does not assess neurotoxicity outcomes.
1935,"NO — This is a rat ovary membrane study of hCG-induced Gs protein coupling and does not involve fluoride exposure, its analogues, nor any neurotoxicity outcomes."
1936,"YES — Animal study exposing rats to sodium fluoride (20–40 mg/kg for 60 days) that reports neurotoxicity-related outcomes including spontaneous locomotor activity, motor coordination, and cholinesterase/biochemical measures."
1937,"NO — The study investigates methamidophos-induced NTE inhibition in hens (using KF only as an assay reactivator), so it does not examine fluoride or fluoride-analogue exposure as the neurotoxicant."
1938,YES — Animal study exposing bullfrogs to fluoride and measuring effects on synaptic transmission (a neurotoxicity-relevant outcome).
1939,NO — This is an in vivo canine study of parathyroid hormone effects on renal adenylate cyclase/protein kinase C with no fluoride (or analogue) exposure and no neurotoxicity outcomes reported.
1940,"NO — This study characterizes fish-venom proteins (natterins) and their kininogenase activity/nociceptive effects, not exposure to fluoride or its analogues, so it does not meet the exposure criterion."
1941,"NO — although an animal (feline) study that briefly uses aluminum fluoride as a G-protein activator, it reports esophageal smooth-muscle contractile responses and neural signaling mechanisms, not any neurotoxicity-related outcome from fluoride exposure."
1942,"YES — Animal (rat) study that measured fluoride-stimulated adenylate cyclase activity in the corpus striatum, a neurobiological outcome relevant to neurotoxicity."
1943,"NO — This is an animal (rat) study of sodium fluoride/aluminum chloride effects on calcium signaling in parotid acini (salivary gland cells), not reporting any neurotoxicity-related outcomes."
1944,"NO — This is a geochemistry/experimental petrology study of fluorine-bearing magmas and rare-earth element partitioning, not an animal study and it does not report any neurotoxicity or biological exposure outcomes."
1945,"NO — This is an in vitro biochemical study using porcine brain-derived kinesin where sodium fluoride is only a reagent in the purification protocol, and it does not assess fluoride (or analogues) exposure effects, neurotoxicity outcomes, or an in vivo animal study."
1946,"NO — This is an animal (mouse) study of cadmium fluoride but reports IDO activity in liver and kidney only, with no neurotoxicity/brain or behavioral outcomes."
1947,"YES — Animal study in hens exposed to diisopropyl phosphorofluoridate (DFP, an organophosphorus fluoridate) reporting neurotoxic outcomes (delayed peripheral and spinal cord neuropathy)."
1948,"NO — although an animal study that used sodium fluoride (NaF) as a G-protein activator, the outcomes reported concern renal adenylate cyclase responses (kidney function/prostaglandin signaling), not any neurotoxicity measures."
1949,YES — Ex vivo rat brain tissue slices from rats were exposed to NaF (sodium fluoride) and calcium uptake (a neurotoxicity-related outcome) was measured.
1950,"NO — Although bone samples were treated with fluoride ions, this ex vivo bovine bone mechanics study measures bone mechanical properties (moduli/density) rather than any neurotoxicity outcomes and is not an in vivo animal neurotoxicity study."
1951,"NO — Animal study reporting fluoride exposure and general health/biochemical measures in sheep (organ and bone fluoride levels, clinical inspections) but no neurotoxicity or neurobehavioral outcomes are assessed."
1952,"NO — This is an animal study of streptozotocin-induced diabetes (with a passing mention of sodium fluoride in prior assay comparisons), not research exposing animals to fluoride or its analogues, so it does not meet the fluoride-exposure inclusion criterion."
1953,"NO — This is an animal neurohistochemical study in rats but the exposures are drugs (marsilid, reserpine, eserine), not fluoride or its analogues, so it does not meet the inclusion criterion."
1954,"NO — although sodium fluoride was used as an activator in the histochemical assay on Torpedo marmorata tissue, this is a localization/methods study of adenylate cyclase activity and does not examine fluoride (or analogue) exposure effects or any neurotoxicity outcomes."
1955,"YES — This is a rat sciatic nerve animal study that used polyvinylidene fluoride (PVDF, a fluorinated polymer) as the exposure and reports neural outcomes (axon counts, epineurial thickness, nerve morphology)."
1956,"NO — Although HF etching introduces fluoride into implant oxide layers and pull-out data from rabbits are mentioned, the study examines surface/material properties and implant fixation rather than any neurotoxicity outcomes."
1957,"NO — This study examines electrical stimulation from a poly(vinylidene fluoride) piezoelectric substrate on cultured rat neurons, not exposure to fluoride (or its chemical analogues) nor investigation of fluoride-related neurotoxicity."
1958,NO — This is a biochemical characterization of a rat liver trypsin-like protease with no exposure to fluoride (or analogues) and no neurotoxicity outcomes reported.
1959,"NO — Although the study examines fluoride effects on bovine bone zeta potential (animal tissue), it reports physicochemical bone-surface outcomes rather than any neurotoxicity-related measures."
1960,"YES — The study uses dog brain synaptosomal plasma membranes (animal tissue) and reports effects of fluoride (F−) on Na+/K+-ATPase activity and membrane fluidity, i.e., neuro-related outcomes following fluoride exposure."
1961,NO — This is a materials/tribology study of PTFE transfer films on ceramic bearings (not an animal study) and does not report any neurotoxicity outcomes or relevant fluoride exposure in an animal model.
1962,"NO — This is an in vitro biochemical study (bovine rhodopsin/transducin) using NaF as a G-protein activator, not an animal study and it does not report any neurotoxicity-related outcomes."
1963,NO — This is a biochemical study on isolation and properties of 5'-nucleotidase from rat cerebellum and does not involve fluoride (or analogues) exposure or report neurotoxicity outcomes.
1964,"NO — The record investigates protein phosphatase activity against a coronavirus nucleocapsid in cell lines and brain homogenates and does not involve fluoride exposure, its analogues, or animal neurotoxicity outcomes."
1965,NO — this is an ex vivo/biophysical 19F NMR study of the distribution of fluorinated anesthetics in erythrocytes and rabbit tissues and does not report any neurotoxicity outcomes.
1966,"YES — The single-word title provides insufficient detail to determine whether the study involves fluoride (or analogue) exposure, reports neurotoxicity-related outcomes, or is an animal study, so its relevance is unclear."
1967,YES — Animal study in rats exposed to aluminium fluoride (AlF4−) reporting neurotoxicity-related outcomes (oxidative stress markers and histopathology) and testing neuroprotective effects.
1968,"NO — This study examines antiviral (including some fluorinated nucleoside) effects on HSV reactivation in explanted mouse trigeminal ganglia, not exposure to fluoride/analogues as a neurotoxicant, and it reports viral reactivation outcomes in explant cultures rather than an in vivo animal neurotoxicity endpoint."
1969,NO — This is a biochemical study of lysosomal enzyme/receptor phosphorylation in monkey brain and does not involve exposure to fluoride (or analogues) nor report any neurotoxicity outcomes.
1970,"YES — The title links fluoride to paralysis (a neurotoxic outcome), but the record lacks details on study design and species so it is unclear whether this is an animal study reporting neurotoxicity."
1971,"NO — This is an enzymology study purifying a dipeptidyl-aminopeptidase from porcine brain tissue and does not involve fluoride (or analogues), neurotoxicity outcomes, or an exposure experiment."
1972,YES — Animal study of rats exposed to 100 mg/L fluoride in drinking water reporting ultrastructural damage including to the ulnar nerve (neurotoxic outcome) as assessed by electron microscopy.
1973,NO — This is an in vitro enzymatic characterization using embryonic chicken brain membranes that only briefly tests sodium fluoride as a non-inhibitor and does not report any animal fluoride-exposure neurotoxicity outcomes.
1974,"NO — Although this is an animal study of a fluorinated analogue (3-deoxy-3-fluoro-D-glucose) examining tissue metabolism and distribution (including brain), it reports biochemical metabolism outcomes rather than any measures of neurotoxicity."
1975,"YES — Animal (Helisoma) study reports exposure to aluminum fluoride (a fluoride analogue) and examines neuronal signaling/protein secretion outcomes (mechanistic neurophysiology rather than explicit toxic effects), so relevance to neurotoxicity is unclear."
1976,"YES — This is an animal (goldfish/teleost) study that applied sodium fluoride and measured adenylate cyclase/cAMP activity in retina, a neurochemical outcome relevant to neurotoxicity."
1977,"NO — This is an in vitro immunochemistry study of murine monoclonal antibodies binding fluorinated sugar ligands, not an animal study of fluoride exposure nor does it report any neurotoxicity outcomes."
1978,YES — Rodent in vivo study exposing rats to soman (a phosphoryl-fluoride organophosphate) and reporting CNS distribution/accumulation relevant to neurotoxic effects.
1979,"NO — This is an analytical methods paper on fluoride measurement using silicon carbide, not an animal study and it does not report any neurotoxicity outcomes."
1980,"NO — Animal study of sodium fluoride in rabbits reporting lens/cataract changes (ocular effects), not outcomes related to neurotoxicity."
1981,NO — This is an animal study of kallikrein-binding protein differences in hypertensive vs normotensive rats but does not involve exposure to fluoride (or analogues) nor report any neurotoxicity outcomes.
1982,NO — This is a biochemical purification study of the tetrodotoxin (TTX) receptor from lobster nerve and does not involve exposure to fluoride or fluoride analogues (nor does it assess fluoride-related neurotoxicity).
1983,"NO — This is an in vitro methods study using a fluorinated‑silane surface for neuron patterning, not an animal study of fluoride (or analogue) exposure and it does not report neurotoxicity outcomes."
1984,"NO — The title refers to a fluoride-resistant acid phosphatase enzyme/system used to identify nociceptive dorsal root afferents, not to an experimental exposure to fluoride or its analogues, so it does not meet the fluoride-exposure criterion."
1985,"YES — The study is an animal (green mussel) exposure experiment with perfluorinated chemicals (fluorinated analogues) using multiple biomarkers, but the abstract does not explicitly state whether any neurotoxicity-related outcomes were measured, so relevance is unclear."
1986,"NO — This is a materials-chemistry study on synthesis and characterization of fluorinated liquid-crystalline polymers, not an animal study and it does not report any neurotoxicity outcomes or biological exposure to fluoride/analogues."
1987,"NO — Although sodium fluoride is tested, the study measures intracellular Ca++ signaling in dog thyroid cell monolayers (in vitro endocrine/cellular endpoints), not any neurotoxicity-related outcomes or an in vivo animal neurostudy."
1988,"YES — Animal study (hens and Japanese quail) reporting neurotoxicity (organophosphate‑induced delayed neuropathy) after exposure to diisopropylfluorophosphate (an organofluorophosphate), so relevant or at least unclear with respect to ""fluoride analogues."""
1989,"YES — Rat study with fluoride exposure (50 ppm, 45 days) reporting brain oxidative stress markers and altered neurotransmitter levels (neurotoxicity outcomes)."
1990,NO — This study concerns zinc currents in Helix neuronal membranes and does not involve fluoride (or analogues) exposure or report neurotoxicity outcomes.
1991,"YES — Rat striatal slice study exposing tissue to aluminum fluoride (a fluoride analogue) and measuring NMDA-stimulated dopamine release, a neurophysiological outcome."
1992,"NO — This is an animal study of FAAH inhibitors (PMSF, URB597) on cocaine- and food-related behaviors, not an exposure to fluoride/inorganic fluorides or a study of fluoride-related neurotoxicity."
1993,NO — This study investigates anandamide synthesis/degradation (using rat brain homogenates) and does not involve fluoride or its analogues nor report neurotoxicity outcomes.
1994,NO — this is an in vitro enamel-mineralization study of fluoride effects (dialysis chamber model) and not an animal study nor does it report any neurotoxicity outcomes.
1995,"YES — Animal study in rats and mice of anticonvulsant derivatives that includes a fluorine-substituted compound and reports seizure models, motor activity, sedation and LD50 (neurobehavioral/toxic) outcomes, so it is relevant or unclear with respect to fluoride-analogue exposure."
1996,"NO — This is an in vitro enzymology study of peroxidase mutants (heme ligand binding, including fluoride) and not an animal study nor does it report neurotoxicity outcomes."
1997,"NO — This is an animal study of trigeminal nerve axotomy reporting neuropeptide changes; the term ""fluoride-resistant acid phosphatase"" refers to a histochemical marker, not an exposure to fluoride or its analogues, so it does not meet the fluoride-exposure criterion."
1998,"NO — Although fluoride is used, this is an in vitro biochemical study of adenylyl cyclase in fat cell membranes (not an animal neurotoxicity study) and reports enzyme kinetics rather than any neurotoxic outcomes."
1999,"NO — Although this is an animal study using an 18F-labeled radioligand, it examines PET receptor binding and tracer pharmacology, not exposure to fluoride (or its analogues) as a neurotoxicant nor any neurotoxicity outcomes."
2000,"YES — Animal study of sodium fluoride exposure in rats reporting effects on the hypophysis (pituitary) and other glands; neurotoxicity relevance is unclear from the title but potentially neuroendocrine-related, so include for full-text screening."
2001,YES — Animal study of chronic fluoride exposure in rats that measured neurobehavioral outcomes (operant/appetitive-based learning).
2002,"YES — The study examines effects of fluorinated quinazolone compounds on pyruvic acid oxidation in rat brain homogenates, so it involves fluorinated analogues and a neuro-related outcome using animal tissue (ex vivo), though it may not be an in vivo animal experiment."
2003,"NO — This rat study examines SSeCKS localization and uses ""fluoride-resistant acid phosphatase"" as a histochemical marker, but it does not involve exposure to fluoride or its analogues or assess fluoride-related neurotoxicity."
2004,"NO — Although an animal study of sodium fluoride in rabbits, the outcomes are bone-related (periosteal growth, load to failure, stiffness) and no neurotoxicity-related measures are reported."
2005,NO — This is a review on adenylate cyclase in neuropsychiatric disease and does not involve exposure to fluoride or its analogues nor report animal neurotoxicity outcomes.
2006,"NO — Animal study exposing rats to fluoride compounds but outcomes examine vascular smooth muscle (vascular effects), not any neurotoxicity measures."
2007,"NO — This paper describes production and characterization of monoclonal antibodies against rat glandular kallikrein and assay development, with no exposure to fluoride/analogues or neurotoxicity outcomes."
2008,"NO — Although the conduit material is polyvinylidene fluoride (a fluorinated polymer), the study is an animal nerve-repair experiment assessing surgical techniques and motoneuron apoptosis, not an exposure study of fluoride (or its analogues) causing neurotoxicity."
2009,"NO — This is an in vitro cell-attachment study on fluorinated ethylene propylene (FEP) surfaces using neuroblastoma cells and rat endothelial cells, not an animal study nor an investigation of neurotoxicity from fluoride/fluoride analog exposure."
2010,"NO — This is an in vitro human endothelial cell culture study of brain- and liver-derived growth factors, not an animal study, does not involve fluoride or its analogues, nor reports neurotoxicity outcomes."
2011,"YES — Multigenerational rat study administering high-fluoride water (100–200 ppm) that reports neurotoxic outcomes including brain histopathology (degenerating neurons, Purkinje cell changes), reduced acetylcholinesterase activity, and impaired learning and memory."
2012,"YES — Study examines NaF (fluoride) effects on adenylate cyclase activity and membrane turbidity using chick brain microsomes (animal-derived tissue), i.e., neurobiological outcomes from an animal model."
2013,NO — This is a geological study of boron/pegmatite and fluid inclusions (with incidental mention of F) and is not an animal study nor does it report any neurotoxicity or fluoride-exposure outcomes.
2014,"NO — This is an animal (rat) study of dietary cholesterol/clofibrate effects on membrane lipid phase and adenylate cyclase activity, not exposure to fluoride or its analogues and not reporting neurotoxicity outcomes."
2015,NO — Animal study of fluoride exposure in Xenopus larvae measuring bone/osteogenic gene expression and skeletal effects (with limited oxidative stress markers) but no neurotoxicity-related outcomes.
2016,"YES — Aged rats were chronically exposed to methanesulfonyl fluoride (an organosulfonyl fluoride), an animal study reporting neurobehavioral outcomes (reward learning) and brain AChE activity."
2017,"NO — Although this is an in vivo animal study involving a magnesium fluoride (MgF2) coated alloy, the outcomes assessed are corrosion and local tissue effects in the sinus mucosa, with no measures of neurotoxicity reported."
2018,NO — This is an in vitro/ex vivo study of UV laser corneal ablation (213‑nm solid‑state laser) with no exposure to fluoride/fluoride analogues and no neurotoxicity outcomes reported.
2019,"NO — This is an in vitro study using a mouse neuroblastoma cell line cultured on fluoropolymer substrates (FEP, PVDF) examining neuronal outgrowth, not an in vivo animal study of fluoride (ion) exposure or neurotoxicity."
2020,"NO — This is an animal study that uses NaF (sodium fluoride) as a Gs activator, but the outcomes reported are vascular/ductus arteriosus physiology and signaling, not any neurotoxicity measures."
2021,"NO — This is an engineering study modeling fluoride adsorption on bone char with ANNs and reports kinetics/isotherms for water treatment, not an animal study nor any neurotoxicity outcomes."
2022,"NO — Title/content indicates a study on protein synthesis and transferase I with no indication of fluoride exposure, neurotoxicity outcomes, or an animal study."
2023,"YES — the title indicates fluoride exposure/safety but the record lacks details on outcomes and study species, so it’s unclear whether it reports animal neurotoxicity data."
2024,"YES — Animal (rat) study of triflusal, a fluorinated (fluoride-containing) derivative of aspirin, reporting neurotoxicity-related outcomes (brain slice cell death, oxidative stress, NO/prostaglandin measures) after anoxia-reoxygenation."
2025,"YES — The study tests a fluorinated polymer (PVDF-TrFE) for effects on neurite extension using rat-derived PC12 cells and dorsal root ganglion explants (neuro outcomes), but it is unclear whether this counts as an animal (in vivo) study or as exposure to ""fluoride/analogues."""
2026,"NO — This is a materials chemistry study of PNIPAM polymer monolayers (including some fluorinated side chains) at the air–water interface, not an animal study, and it does not report fluoride exposure or any neurotoxicity outcomes."
2027,"NO — This is an animal study of ibuprofen's inhibition of anandamide deamidation, not an exposure to fluoride or fluoride analogues, nor a report of neurotoxicity outcomes."
2028,"NO — This is an animal pharmacology study of alkylated anandamide (cannabinoid) analogs and their behavioral/receptor effects, not an exposure to fluoride or its analogues."
2029,NO — This is an animal study of UV-B/argon-fluoride excimer laser effects on rabbit corneal healing and does not examine exposure to fluoride compounds/analogues nor report any neurotoxicity outcomes.
2030,"NO — Engineering study of a PVDF piezoelectric strip with no animal subjects and no neurotoxicity outcomes (material/physics research, not biological fluoride exposure)."
2031,"NO — This is an in vitro rat neuronal study of anandamide/VR1/CB1 actions (and capsaicin), not an exposure to fluoride or its analogues, so it does not meet the inclusion criteria."
2032,"NO — This is an in vitro biochemical kinetics study using soluble fractions of chicken peripheral nerve incubated with PMSF (a sulfonyl fluoride) reporting esterase inhibition parameters, not an in vivo animal neurotoxicity study nor reporting neurobehavioral/neuropathological outcomes."
2033,"NO — Animal study measuring fluoride release during halothane anesthesia in dogs, but it does not report any neurotoxicity-related outcomes."
2034,NO — This is a biochemical purification study of dipeptidyl aminopeptidase III from guinea-pig brain and does not involve exposure to fluoride (or its analogues) nor report any neurotoxicity outcomes.
2035,NO — Animal (rabbit) study of the perfluorocarbon perfluorotributylamine measuring vitreous oxygen kinetics; it does not report any neurotoxicity outcomes.
2036,"NO — Animal study measuring fluoride bioavailability/distribution in Wistar rats fed sepiolite, but it does not report any neurotoxicity-related outcomes."
2037,"NO — Animal study of fluoride exposure in pigs measuring hepatic antioxidant/oxidative-stress outcomes (liver SOD, GSH, MDA), not any neurotoxicity-related outcomes."
2038,"NO — this is a methylmercury study on rat cortical synaptosomes reporting Zn2+/Ca2+ changes, not exposure to fluoride or its analogues."
2039,"NO — Animal study of chronic fluoride exposure in sheep reporting skeletal/bone outcomes (osteoporosis, fragility fractures, mineralization) with no neurotoxicity or neurological outcome measures reported."
2040,"NO — this is an environmental monitoring/assessment of aquatic herbicides (e.g., glyphosate, diquat, copper, fluridone) and does not involve exposure to fluoride or its analogues nor report animal neurotoxicity outcomes."
2041,"YES — Animal (mice) in vivo study exposing mice to fluoride (120 ppm) with measured neurotoxicity outcomes (lipid peroxidation, hippocampal neurodegeneration)."
2042,"NO — This is an animal study of peripheral axotomy and changes in neuropeptides (VIP, SP, etc.); ""fluoride-resistant acid phosphatase (FRAP)"" is an enzymatic marker, not exposure to fluoride or its analogues."
2043,"YES — Reports in vivo (animal tumor model) testing of fluorinated nitroimidazole radiosensitizers (e.g., KU-2285) and discusses neurotoxicity, LD50 and clearance, meeting exposure (fluorinated compound), outcome (neurotoxicity) and animal study criteria."
2044,NO — This is an animal study of protease inhibitors on histidine decarboxylase in rat tissues and does not involve fluoride (or analogues) nor report neurotoxicity outcomes.
2045,NO — the paper tests fluorinated nucleoside analogues for cytostatic/antiviral activity in tumor cell lines and does not report any neurotoxicity outcomes nor present an in vivo (animal) study.
2046,NO — Animal study uses a perfluoropolyether tracer for 19F MRI to track T-cell migration in a diabetes model but does not assess any neurotoxicity outcomes.
2047,"YES — Rat cerebral cortex particulate preparations were exposed to NaF (sodium fluoride) and effects on brain adenylate cyclase activity (a neurobiological outcome) were measured, so it involves fluoride exposure in an animal-derived study relevant to neurotoxicity."
2048,"NO — This is an in vitro/ex vivo biochemical study of albumin–cholesterol effects on isolated rat synaptosomal membranes with only a brief use of fluoride as an in vitro modulator, not an in vivo animal study assessing neurotoxic outcomes."
2049,"NO — although an animal study of an 18F-fluoro analogue (PET probe) in rats and baboons, the paper reports receptor imaging outcomes and not any measures of neurotoxicity."
2050,"YES — Animal study (neuronal cells from the marine mollusc Hermissenda) examining effects of aluminum fluoride (a fluoride analogue) on neuronal K+ and Ca2+ currents, i.e., neurophysiological outcomes related to neurotoxicity."
2051,"YES — Cat sympathetic nerve/ganglion preparations were exposed to sodium fluoride, which inhibited intra-axonal transport of noradrenaline-containing vesicles (a neurotoxicity-related outcome) in an animal tissue study."
2052,"NO — The paper studies ultrastructure and an enzyme (""fluoride‑resistant acid phosphatase"") in rat spinal tissue after dorsal root transection, not exposure to fluoride or its analogues nor outcomes assessing fluoride neurotoxicity."
2053,"NO — This paper describes biochemical work on purifying an inhibitor of adenosine 3',5'-monophosphate (cAMP) and does not involve fluoride exposure, neurotoxicity outcomes, or an animal study."
